cust,day,orgType,price,quantity,secid,tradeId
0,301,Gov,102,6204221,Tatooine,d5c15931-9778-4608-9e57-ee6fcc1df031
0,302,Gov,115,9572428,Gotham,7dedefc7-36be-431d-829d-fdcaa97ec447
0,303,Gov,97,3854309,Gotham,ec5f0e63-33f4-4328-bee6-26654f75f379
0,304,Gov,100,8074704,Naboo,ec090b57-4cf0-414a-a821-fa049dffbdd2
0,305,Gov,93,4824857,Naboo,24fdd21f-f81a-46d4-9a1a-da577d7e3467
0,306,Gov,115,8152779,Naboo,393f4489-6ccb-468a-a45a-207b05c6917e
0,307,Gov,108,4242634,Naboo,c4995ef0-c473-4a16-9b09-14331d9f3aba
0,308,energy,112,3361659,Roxxon,dc50b27b-b32f-4ac8-9e7e-aa9efd9b719e
0,309,Gov,99,4425004,Naboo,62f2f41e-018b-4313-a0dc-392475f95268
0,310,Gov,100,8273019,Naboo,3da3fddd-9ebc-4147-9e64-33a6dd21d470
0,311,Gov,91,3099533,Naboo,1a1dd8d8-ea70-4c23-86f3-dd152d873d9c
0,312,Gov,93,9836907,Naboo,c16ce58f-ccd5-460a-bcda-ef048e0d46f0
0,313,Gov,103,6453757,Naboo,367c1e32-b122-493c-a7d2-a53a84e63667
0,314,Gov,99,9360376,Naboo,4fb9774a-7874-4004-b5d5-1c28e586ce23
0,315,energy,114,5651855,Roxxon,7ba5c789-af8a-436f-ab8e-e373f5870c62
0,316,Gov,92,6689302,Naboo,2831047e-8733-4b9a-bc60-e0f8bbc2e8cc
0,317,Gov,96,4590189,New Republic,6bcebb2d-8070-4e21-8f41-4a8bb70bce8c
0,318,Gov,115,1563717,New Republic,749343ba-5d92-459b-bb07-b13f8198475b
0,319,Gov,99,8288920,New Republic,6dd824ee-21ac-406d-a287-f5cb4210bb24
0,320,Gov,115,1826713,New Republic,00ea8c4b-2cd6-4fce-8abb-8c6379207e62
0,321,energy,118,5661690,Roxxon,c471ca94-daa7-4eab-80ba-27270ea86891
0,322,Gov,98,5305411,New Republic,508c14cc-3c10-41a2-acdf-ead91bcaabc3
0,323,Gov,115,5835171,Tatooine,04247203-a766-454b-8829-b7590e5ea622
0,324,Gov,103,4632867,Tatooine,d1c54eb0-0b5c-488f-939d-6cf52c52edea
0,325,Gov,105,3832250,Gotham,29b62bd3-793b-4d0e-be1d-0578e92f9c06
0,326,Gov,101,4672412,Coruscant,2379e315-3122-4fdd-8c31-f509f41288bf
0,327,Gov,96,4862088,Coruscant,9fcabdae-f91b-46ed-8393-d2284ac56733
0,328,Gov,110,5932509,Coruscant,f55a3df9-d39c-4924-be09-c4527cc0c93c
0,329,Gov,94,3940455,Coruscant,603a4df0-73ed-44be-a756-0651e523c0a0
0,330,energy,115,8097789,Roxxon,1604a6dd-0326-49af-90d2-e6f52f651138
0,331,energy,111,8528840,Roxxon,e8aa1a2f-9b96-42de-83ad-94ceacc97321
0,332,Gov,115,8997456,First Order,bae7d619-1e07-44f6-bdbb-bd7ec960468f
0,333,energy,113,2313493,Roxxon,70ec0c1a-6ed2-450e-b5a9-a90b9119df3f
0,334,Gov,104,7727351,First Order,6499280a-f2f6-4fd9-bd32-cf3f386ca56b
0,335,Gov,101,5933932,Coruscant,080f063d-5374-4adf-beb8-550ecd1dcfe9
0,336,energy,111,4832000,Roxxon,b0925581-9771-4003-b215-4eebc5e1e450
0,337,Gov,107,5245316,Coruscant,cf465092-5598-4642-8aad-3a2762e9a7b3
0,338,Gov,90,3882139,Coruscant,20dc8007-d103-46b4-ab25-e0a9b8a60963
0,339,energy,111,5731856,Roxxon,9c1ef240-9f0e-47a1-a7f7-a29a81963241
0,340,Gov,98,2360276,Coruscant,bceb79af-c63e-4344-a7ce-e7bc011f0567
0,341,Gov,119,7114903,Coruscant,8f3be0b7-0807-4fe6-ac23-2049e51a2e28
0,342,Gov,110,5734070,New Republic,4468dcc4-c3f5-4eca-bab2-6f88a66ed2c6
0,343,Gov,115,5000410,New Republic,4592a85b-ecfc-4403-8182-27942784a8a1
0,344,Gov,91,5363813,New Republic,6cecde0e-cb60-4af7-8223-0a0d319777bd
0,345,energy,115,8005463,Roxxon,fda71c6a-2cdf-41b8-8464-3dc29af70d77
0,346,Gov,105,2519330,New Republic,e15e3e65-da74-46e1-a44a-0e62400a9ede
0,347,Gov,97,7616779,New Republic,7d66ef3e-fffa-4071-bb7e-aff56b83cd9d
0,348,Gov,104,4077161,New Republic,e8723b24-26a9-41b4-9e83-af0bd14e5684
0,349,Gov,112,8465982,First Order,36d32d1c-9bb0-490f-a6be-e844e712f476
0,350,Gov,93,2158000,First Order,da63a694-7ca3-417f-ac01-3cd8747435c9
0,351,energy,102,7822780,Roxxon,29bbc4ca-e5a3-447b-9ff1-11d6a6ebcbcf
0,352,Gov,118,7546768,First Order,2cf963a8-e41b-42b2-a2a4-273e64d4bf76
0,353,Gov,96,7230591,First Order,c982fff2-cfaf-4acb-97cd-bd5ac30fc392
0,354,Gov,113,3290980,First Order,5f5b06f2-c04e-4ca0-a18c-adfcb21556f8
0,355,Gov,112,5190636,Tatooine,469fda14-17af-4693-8e0b-b049db22047b
0,356,Gov,97,8437769,Tatooine,11a34bf0-b49e-480c-a2b2-4306e180a720
0,357,Gov,117,1015950,Gotham,5228d2ae-c8ca-47fc-9d5f-ca6ed8e92f5c
0,358,Gov,108,3614165,Coruscant,a3da9adc-6fb5-44b3-9799-c97f72ae4754
0,359,Gov,104,3231216,Coruscant,5b020acd-9009-4072-9169-31bed2dcd2e5
1,0,Gov,93,3147146,Tatooine,376b97c4-0979-4cb3-a7b1-f0e8db2ca77a
1,1,Gov,102,9259788,Tatooine,f2e94649-92d6-4b30-8d99-665801a9c499
1,2,Gov,105,2268874,Naboo,0baeca6a-6ea5-43a5-afb1-cafda08c755b
1,3,Gov,116,6166281,Naboo,b0aed99e-301b-4263-bb00-0e0125e771f1
1,4,Gov,99,9315793,Naboo,cc845247-d0bd-4689-baae-04291a7120fc
1,5,Gov,105,7955380,Naboo,8a8ace1a-3cac-44ad-a88b-d8eb46cfa9e3
1,6,Gov,97,2994313,Naboo,f4264dfa-f079-4753-bc0c-a427a4981a50
1,7,Gov,91,5463185,Naboo,7576131f-a5a0-4cc3-bcbd-d7853c81f9d8
1,8,Gov,115,3662369,Naboo,1d0f020c-ede3-4e1b-bdbc-f79c96561051
1,9,restaurant,102,8931853,Beacon Street Pizza,e3393c0a-a6f3-41d9-98c0-ae6a6f0e8e68
1,10,Gov,119,7857088,First Order,50767a12-bf6f-4b35-a9cf-85a3f6c28764
1,11,energy,108,5469756,Roxxon,612f5c04-f7ef-4c62-bb1a-c8f3e561896a
1,12,Gov,110,3351887,First Order,092153d0-4e70-4860-947c-4f5183e5a2d3
1,13,Gov,110,7255898,First Order,7194166b-d198-4a76-9a78-65b6053ad0d2
1,14,Gov,100,1995729,First Order,a91f0ce0-2d40-4d9e-9c62-cba37b9fdfb3
1,15,energy,109,6394091,Roxxon,6e43c027-9825-445d-a5b0-83778485e315
1,16,Gov,119,5660023,First Order,57f0dbcf-507d-45fd-a80f-c7dfaecf96f9
1,17,energy,119,3794120,Roxxon,05c0579b-98d5-48eb-b14c-66a29640cad8
1,18,Gov,95,4334991,First Order,281505a8-c70d-4d13-8399-98773ef8ca1f
1,19,Gov,96,3775753,Gotham,50cd736f-6e1d-4509-b008-66a4fdafcad6
1,20,Gov,110,1629410,Coruscant,6430f85f-01f9-4767-b0ba-94e421171f71
1,21,Gov,103,2324333,Coruscant,61507f04-83a4-4c56-8389-a2fc01effe1a
1,22,Gov,93,2616294,Coruscant,f3454c85-d990-43b9-8bcc-01d77f70742c
1,23,Gov,100,1794329,Coruscant,bc778763-9ac3-406e-a412-c9866ca0a29c
1,24,Gov,91,7151740,New Republic,eee48b86-72ec-4c53-b84a-0d52cff2e769
1,25,Gov,107,1322841,New Republic,59af14b6-edd9-4d59-a03a-8c6cb2e3178e
1,26,Gov,95,3430271,Coruscant,f1d86051-53be-4faf-87b2-1ad3e021a265
1,27,energy,94,6078250,Roxxon,2d74783e-7872-4a39-a32d-7ceed2536de7
1,28,energy,110,1986292,Roxxon,b630e2a4-9117-4448-bd02-a121550d1353
1,29,Gov,108,6155157,Coruscant,8158b2fe-d9a6-4096-9f7c-24b148fb9099
1,30,Gov,93,6220199,Coruscant,a697aa29-42c9-4724-ac6e-93746afa96c8
1,31,Gov,97,3764108,First Order,382f2fbb-be1f-4fd9-be03-f28a25804838
1,32,energy,109,4710889,Roxxon,0132c3f9-6f1f-4036-821f-e8b2e595791a
1,33,Gov,109,6453590,First Order,c0bf5b44-9c72-43e8-a6a3-4b67a8e481bb
1,34,Gov,111,5329381,Gotham,ec47075e-97c6-40e8-b64d-326303e58ace
1,35,Gov,111,1280410,Gotham,40f3d938-b304-4178-929c-f79059d595c7
1,36,Gov,116,6252656,Naboo,5d3d46c8-d564-437d-83b3-0d82d61b71d8
1,37,Gov,112,4542683,Naboo,4087f47f-2802-4712-9e55-a659f4765a9a
1,38,Gov,105,1996921,Naboo,21d3ee0a-aa43-4b19-87b5-10d70aee9382
1,39,Gov,111,8798902,Naboo,f60de325-1515-4483-a4e8-3e9d0eb40119
1,40,energy,102,1091714,Roxxon,61c10d2b-f315-40e6-a8a2-71af90d88f99
1,41,Gov,99,1858909,Naboo,02b67df6-e5f7-4963-83da-d4e0a26d6cfd
1,42,Gov,105,9291669,First Order,dc497a83-b802-4fc5-9559-6750186399a6
1,43,Gov,94,6554613,First Order,8b5c27aa-d47a-40c9-bd4f-7553676abb42
1,44,Gov,95,3297918,First Order,b01bc3a9-dcb4-418e-98a5-097253d3921d
1,45,Gov,108,9777162,First Order,570171fc-9e52-4c82-8202-68e17d6c1d3a
1,46,energy,99,7970504,Roxxon,4bc2dc07-cd0a-48f3-ab3f-e86db159af36
1,47,Gov,118,2177960,First Order,e0445245-1ac6-4c7d-aa67-0b7f3ebe4f9a
1,48,Gov,98,7420990,First Order,a3859d2c-5a99-4a56-bc94-ddf1eff30940
1,49,Gov,100,8625936,First Order,834486fd-89fa-4a98-9484-ef9898c79a7c
1,50,Gov,110,9447342,First Order,c3526018-53ae-41b5-96b9-43be6d78b279
1,51,Gov,95,3300686,First Order,240dfbd5-efda-40b4-9a34-e5c9edcec0bc
1,52,Gov,98,6049687,First Order,49187872-7464-40b2-b919-71069b6ef882
1,53,Gov,104,5714766,New Republic,900a90a5-09f0-4661-b68b-01c079c74891
1,54,Gov,92,2564195,Tatooine,f2aeca11-9465-4404-ab42-41d0898dc12d
1,55,Gov,92,1500798,Coruscant,c8e5cbaf-569f-4f0a-812e-65722a8f6d0e
1,56,energy,100,4697051,Roxxon,2a9689ce-7f9a-43f4-af9d-b3740840751e
1,57,Gov,94,7762559,Coruscant,bada29a0-9747-4402-8850-adcc2a13bf1d
1,58,Gov,98,4457700,Coruscant,0dfe7303-9269-4d4e-9ead-72a63637c99b
1,59,Gov,103,5551763,Coruscant,32cb4ef1-3448-4540-9199-b1b9467ae80e
1,60,Gov,116,9570229,New Republic,a50dfeab-6d96-4315-9921-7be8d190b98c
1,61,Gov,110,3200276,Tatooine,ba508f31-cf75-41ec-9f66-1278c0d7c314
1,62,Gov,96,3990822,Tatooine,c891620d-9205-4cab-a5ac-1a18270c296b
1,63,Gov,117,1476389,Tatooine,76b47959-fccf-4ba0-b153-bd2907afe8f1
1,64,Gov,118,2052005,Tatooine,dfedb008-032b-4cc5-b4b0-d1537a850dc4
1,65,Gov,109,8470680,Tatooine,ef137a90-9e4b-4731-824a-a3392cf4f7a2
1,66,Gov,90,5886249,New Republic,2b338e0c-f322-4b9f-b038-156103111b32
1,67,Gov,115,6559383,New Republic,ee7c8102-f7ee-4afb-8889-4cbecff501c0
1,68,energy,112,9863090,Roxxon,cd9a6266-d739-45d2-bd4a-1681ce3b858d
1,69,Gov,92,3593566,New Republic,b86650bd-c3cf-4ab5-8795-ae3dd39c0e2b
1,70,Gov,110,5711673,New Republic,306fd41e-a7d6-4a9d-8add-b7d1bc6a0fcd
1,71,Gov,99,4236978,Naboo,d9e53a18-c0d6-482b-9ad5-0d6226bc3bec
1,72,Gov,114,9723996,Naboo,bfc4eafa-7bde-4830-bdd3-e070dba2b6e5
1,73,Gov,115,4546666,Naboo,f839f33a-0890-469b-879b-c530f7778633
1,74,Gov,93,1204736,Naboo,4fffccf3-3f2e-4080-b918-9d7144a391f5
1,75,Gov,118,1484001,Naboo,e5ebf78e-f53d-4490-8afb-09e5a2a2bad3
1,76,Gov,92,2416372,Naboo,5f12af4d-2909-4087-9299-1a6490194d0d
1,77,Gov,104,1374740,New Republic,2f47b2b8-07c4-4a9e-865e-30b4250502c5
1,78,Gov,102,8777998,New Republic,a28483d9-d81b-428b-b658-d62c54e05eaa
1,79,Gov,96,8389958,Naboo,5cf34ece-f00c-4f09-b2a4-4637e767627c
1,80,Gov,103,5966138,Naboo,8d6c5cb5-c485-4073-b81e-89712c1540a2
1,81,Gov,97,4477484,Naboo,c21bf5bc-1c59-4e9a-bb7c-4bbb78904a14
1,82,Gov,102,8138802,Naboo,358fb26b-3ca7-416d-bb30-22f120f37273
1,83,Gov,101,5493864,Naboo,fbcad700-b2d0-4ca8-90b7-a88b45573fef
1,84,Gov,96,1900099,Naboo,cfc351e7-303f-4a99-a7ca-e426832b50cc
1,85,Gov,111,1951307,Naboo,bc9f95e6-9c61-46c5-83f7-ff7cb4cf97d8
1,86,Gov,99,8050574,Naboo,1f3d4bcf-fd73-4b63-acbf-e630b370c6fb
1,87,Gov,114,4116240,New Republic,2e430609-7799-423e-88fe-f978e5f07339
1,88,energy,91,2460107,Roxxon,a6f0a49d-afd3-421f-a1a8-0142283e60c6
1,89,Gov,96,4475900,New Republic,1ba8cbe6-32c9-40d6-87c8-eb7c7c23a0ae
1,90,Gov,116,3995691,New Republic,4996a24f-8456-4d9e-97f6-6028c1e4b3b6
1,91,Gov,109,7152179,New Republic,1abf5921-331b-45ad-918d-e06470d2d868
1,92,Gov,118,5717706,New Republic,f17647ee-af45-4b8f-9d81-1a06d315fb49
1,93,energy,117,7127146,Roxxon,13d7bd96-e59e-4fc4-882f-0eca0ce7760d
1,94,energy,102,2510193,Roxxon,9874dee0-6e14-4efb-9570-651212e07e59
1,95,Gov,95,9473681,First Order,8ebdc82c-b9c1-4243-9ac6-16206ab2fb73
1,96,energy,101,4367026,Roxxon,65b55e35-7628-4d6b-b7cd-4b05f8b3ae62
1,97,Gov,105,3804105,Gotham,faf31056-0a0d-48ee-bb2e-fd80bc6aa26f
1,98,Gov,102,9882668,Tatooine,94c75025-2335-4b18-8324-cbec83062200
1,99,Gov,104,9502951,Tatooine,86ac8559-2391-490a-ae2d-aa8042d834ea
1,100,Gov,93,1305604,Tatooine,2415462a-5137-4b76-ae98-287ae68083bf
1,101,Gov,106,7404116,Tatooine,cbdd260e-bbfb-4745-92d2-d9d238256506
1,102,energy,116,6960591,Roxxon,1f5f40d3-6ab9-4401-aa7d-e146478a905a
1,103,Gov,104,3427946,Tatooine,aa868f77-be2a-434c-b23a-03484216c070
1,104,Gov,94,4714799,New Republic,54f6be43-23c7-4cb0-9c31-8c9826c28c76
1,105,Gov,104,7668397,New Republic,e5dc2b6a-2b31-4037-8dfc-828a188d8ee5
1,106,energy,103,3886166,Roxxon,28237187-3e00-47ba-b4fd-e8b38c857156
1,107,energy,110,4287799,Roxxon,ef8d7112-3f9a-444d-bd4c-a2e233897f22
1,108,energy,110,8556808,Monster Corp,5843a69a-e58a-4c4e-a13d-5e1325b9fba5
1,109,Gov,107,5314919,New Republic,f3570369-c864-4f1f-85d1-738d40e1787a
1,110,energy,113,9912056,Monster Corp,f1933761-c7e8-4f31-b094-ec85ca949672
1,111,Gov,90,9635700,Naboo,de917c33-9881-480a-9c76-de659fd894df
1,112,energy,119,2901143,Monster Corp,5e288d10-955b-478f-b7ed-487131854995
1,113,Gov,116,7179013,Naboo,4e402013-a039-4df4-b4f7-0ccbb2127bd5
1,114,Gov,111,8458374,Naboo,5734635b-cab0-48c4-9f60-2d1c41aefbee
1,115,Gov,118,7813060,Naboo,6b59a6a6-82cc-4170-add3-d30429fa98dd
1,116,energy,105,8246777,Monster Corp,c64eac31-7d95-42b5-a34f-9296648d2e7d
1,117,Gov,90,2485019,Tatooine,466fd1f6-af92-4eee-8389-bbe7fe583534
1,118,Gov,99,8639695,Tatooine,8db3f90f-4e9d-446f-8278-9fa3c8769534
1,119,Gov,91,9630442,New Republic,75245225-5e45-455f-b3be-4e2e036a8207
1,120,energy,106,5474846,Monster Corp,931ae032-8aff-40f2-9f02-37225e3fb99b
1,121,Gov,103,8465367,Gotham,1cd9c9ee-f57c-4e4c-8f7b-4e0cbee68bbd
1,122,Gov,117,2882577,Gotham,c85a5230-6f4c-4c05-86bb-f26839ef5505
1,123,Gov,98,8314675,Gotham,873d80c7-9865-4a36-880e-b2b319ccf26c
1,124,energy,102,4408234,Monster Corp,3000fcdb-ef12-47ff-b751-6eca23a61c41
1,125,energy,100,8675689,Monster Corp,18938b06-9a56-4809-8c13-d85a40df23a9
1,126,Gov,94,6027074,Gotham,63ca27b8-818e-42ae-98ca-d09cb682bdca
1,127,Gov,106,1310674,First Order,d96654ee-05ae-495b-a26b-fab18dedde11
1,128,Gov,116,2659688,First Order,399eb157-9b7d-4def-880a-e8af4267dd6c
1,129,Gov,116,7265333,First Order,7db3b5da-132b-4078-afdf-064ff3823dda
1,130,energy,97,3352477,Monster Corp,d5ac00ae-99a2-4acb-892a-609172fa7a03
1,131,Gov,92,4285426,First Order,f16b9495-c301-4430-8493-efa90f418bca
1,132,Gov,110,9656800,First Order,1923cd36-33c2-454b-b607-738f08bd829f
1,133,Gov,110,4570634,First Order,1c257c48-26c9-41e8-b96d-5415aeb1089f
1,134,Gov,117,9594405,First Order,2ebd180c-d14a-46cd-b4fc-e3719cec5bde
1,135,Gov,96,5367204,Naboo,cc028140-cc1b-4153-b34a-4e29f50a6dbe
1,136,Gov,101,7815398,New Republic,d2e935a1-952c-4ba8-9d86-24b24dfad73c
1,137,Gov,116,3952334,New Republic,ec864da8-4132-47f1-8586-0b6adb891963
1,138,Gov,92,5953759,New Republic,c8ff809b-0edb-4eea-bf47-c8e16848877f
1,139,Gov,99,9740021,New Republic,aa10f8a7-fc35-4117-af01-0c064310a798
1,140,Gov,118,1833959,New Republic,51124609-c307-4051-a919-123f777b1098
1,141,Gov,97,3518848,New Republic,e37a048b-cf14-485a-ae9c-39aebd3676af
1,142,Gov,90,3222332,First Order,70ebed8f-0bfb-4aea-8bd8-7088ed07c21d
1,143,Gov,96,5643816,First Order,1b03cd24-8d13-456b-9d4e-f8a133a80eb5
1,144,energy,97,8813981,Monster Corp,c26f025c-dad5-485b-be43-aa35ecaa0bb2
1,145,Gov,99,1693859,First Order,6310dd3f-ed85-4dab-a667-45cdb9ff82c7
1,146,Gov,106,2757146,New Republic,fcf52e54-cdbd-4b73-be99-299a6359ae01
1,147,energy,111,7724782,Monster Corp,75ec140b-efe4-4d10-be9e-39c251479f0b
1,148,Gov,93,4809287,New Republic,c3ab1e76-66ee-45ed-8c95-6496961d0d97
1,149,Gov,111,3770809,New Republic,1500fb0f-ca09-4314-a0cf-46c0f2a0c1b7
1,150,Gov,116,6134960,New Republic,d20d94bc-6937-4908-8c0e-a18a968c24e7
1,151,Gov,104,5699920,New Republic,5d53e39a-4bc1-4bf5-9e6f-9c83ed6eafe7
1,152,Gov,109,8565041,New Republic,3c3358c3-b8c7-413b-a3d6-e427aa28ed64
1,153,Gov,98,3111889,New Republic,d4c97f92-1be9-4abf-bc98-1e6237026dca
1,154,Gov,99,2697908,New Republic,a9a154da-58d6-431d-ae93-c0476f84a0ae
1,155,Gov,116,1946345,New Republic,fb318f8e-aa33-4f08-9fc5-ebdc643e05b4
1,156,Gov,104,8582783,New Republic,af922570-4297-4d58-ade1-222b95307883
1,157,Gov,100,7634471,New Republic,cec2b19d-9140-42fc-b8ba-3a0514ccd9e3
1,158,Gov,118,1044984,Gotham,3590bbcc-2e22-4b3c-b20e-d6e5f4b662ba
1,159,energy,91,6572931,Monster Corp,cbbdcf2f-ef2a-4e11-847a-fcc8c1c262ad
1,160,tech,108,8758883,Acme Corp,7d6b2950-0ec2-47f6-b9fa-4e416d069edd
1,161,Gov,106,6802064,Coruscant,d82566e1-3afb-4f6e-80f2-1f15acd5a7c6
1,162,Gov,101,9875683,Coruscant,1d93c1a7-0391-46ce-903b-a4bb03b4cfcb
1,163,Gov,113,8758716,Coruscant,d39240bb-4ac6-4bf1-9fe4-6764d7687225
1,164,Gov,90,8582283,Coruscant,d860b37f-4a9d-43df-9227-d553d55695e2
1,165,Gov,104,1772790,Coruscant,8da38858-4861-4a8e-b7eb-8ae64daddc79
1,166,Gov,98,2843450,Coruscant,23ac0da9-766a-4aa5-a961-3217b9fcfa0d
1,167,Gov,101,1579870,Gotham,91978ab1-d1a6-456f-99db-6627396a92b3
1,168,Gov,97,3221048,Naboo,44a462da-cecc-4abf-a93e-63cf3198bf38
1,169,Gov,100,8546906,Naboo,78816ce9-73cb-47c0-abe7-9eecebe07d5e
1,170,Gov,111,2970888,Coruscant,a43dfa68-9368-47f5-9128-b80c681e7e3c
1,171,Gov,92,1374952,New Republic,11e69fec-5093-456b-bcb6-c6b490a118b6
1,172,Gov,108,7233061,New Republic,acbc973e-fc43-41b6-945a-ee3ff16d459a
1,173,Gov,114,9811554,Gotham,e947c95d-2c51-4456-ac51-29bab4300353
1,174,tech,110,2847721,Umbrella Corp,92d9eb97-3620-4023-8594-294b79870cb8
1,175,Gov,112,1953703,Gotham,f9b08d40-f5c9-4d1d-b67e-372b437ed7f9
1,176,tech,96,9743395,Umbrella Corp,f0b54fca-7b1a-418c-811f-3cac3a77f462
1,177,Gov,98,7597279,Gotham,57511dbc-f7c8-410f-b07b-6507877c3968
1,178,Gov,112,2563166,Gotham,8af22379-f676-40b3-994a-c337aefadc9c
1,179,Gov,112,4309938,First Order,ac9fd34f-b821-4771-9049-7fb88f16cfb1
1,180,Gov,116,3419963,First Order,343c9267-d971-4c80-b287-2f534cd4891b
1,181,Gov,117,9905478,First Order,95c3d2bf-1b62-469e-8cab-7820e901e2bb
1,182,Gov,91,9300277,First Order,7a2e1bb5-0283-4068-8331-da57cf417602
1,183,Gov,106,5900231,Gotham,44ff7120-1828-4470-b1ba-dbd64f4f5d7e
1,184,Gov,90,4858408,Gotham,9bdab732-3b46-4720-99c0-0dcc81a4bfcc
1,185,tech,112,9007386,Umbrella Corp,3d101709-50f3-4ceb-ae4d-c9e775fbb2ad
1,186,Gov,91,5084088,Gotham,e60f60e8-aeea-4a5b-baa1-c8459c9ef9b4
1,187,Gov,112,8553976,New Republic,301280e3-2861-4b8a-aae8-a9a180c1fee4
1,188,Gov,93,6586432,New Republic,c54f1f5f-fb14-47b4-8987-55231c27985f
1,189,Gov,92,1864735,New Republic,848a616a-41bd-44db-9cae-8ca62c4d3437
1,190,Gov,113,3255889,New Republic,d9c0581c-aad3-4770-b6a4-45ee7658a345
1,191,Gov,108,1835203,New Republic,58df2fe2-926c-4df8-b0cf-471c5b59e3ab
1,192,Gov,107,3471469,New Republic,929baad7-d7b4-46b4-85ff-563ae5b0ae9e
1,193,Gov,109,2288872,Naboo,df54115e-8ace-47db-b752-12a01608739d
1,194,Gov,110,5450226,New Republic,7c88b066-28f1-4245-914d-c9d136b62188
1,195,Gov,106,6750636,New Republic,2ede5b6b-f358-4b80-bff3-45c55973984c
1,196,Gov,107,6784548,New Republic,c4487a6b-a584-4ded-8705-c311bc096d5d
1,197,Gov,97,2973692,New Republic,847c6567-5181-4d3f-90d2-458a45bb93a8
1,198,Gov,93,9660806,Gotham,d913f6a4-621e-42f8-ba0e-dcc2053a5d77
1,199,Gov,110,9587336,Tatooine,51a938ac-ba69-4249-bc43-8d1573d68197
1,200,Gov,111,1933186,Tatooine,8b1bfcdc-8cf3-4c93-8533-fbe6a19918db
1,201,tech,91,1537410,Umbrella Corp,f7bbc3d5-feef-4bde-9f34-47649d440d9b
1,202,Gov,104,4650902,Tatooine,5064ade2-e3e0-43d6-8178-65a7cb1652bf
1,203,Gov,105,1724425,Tatooine,34188d59-60fa-4930-9cb1-70203cec3d35
1,204,Gov,94,2179810,Tatooine,f44ec9d5-f9a2-41a7-8fdf-5d2bba0b6bd7
1,205,tech,107,2758648,Umbrella Corp,e728cde5-3840-449c-9a96-3075fe2b7325
1,206,Gov,90,9478744,Tatooine,9c17a8bd-ee57-4b69-b25c-f817378e9809
1,207,Gov,118,7434336,Tatooine,4b977fe6-dcf3-42c3-bd81-c0476681c043
1,208,Gov,91,4679173,Tatooine,72d53a0c-d2b2-4047-b18e-ab0151a7b225
1,209,Gov,104,7321318,Tatooine,16e00a9c-4386-409d-84f7-ce773661f1ba
1,210,Gov,119,4515490,Tatooine,2174b5b6-97d7-41e2-8fa4-4b4cb74b1666
1,211,Gov,113,5335639,Tatooine,706a17c9-ab39-4721-b11c-0cbe1a57abbf
1,212,Gov,118,2633812,Tatooine,f8ac09f0-ceda-4474-850a-724adfd8ad86
1,213,Gov,114,6649069,Gotham,9c1672b8-8a24-42e9-99dc-f9bbed17482e
1,214,Gov,104,5751782,Tatooine,44e5ffb9-8dff-4d3e-9f5a-c0b285ac9e5f
1,215,Gov,109,6995057,Tatooine,7cf2471e-e838-4ace-bba9-db4572138a70
1,216,Gov,111,7303026,Tatooine,d64a65f0-fbd7-43ea-add4-f50ed54e6314
1,217,tech,116,1747825,Umbrella Corp,01e2caac-822d-4fcf-8665-b814c0e8904c
1,218,Gov,92,5872634,Gotham,26f062ea-b0a6-442e-aa69-1f0f838182c9
1,219,Gov,91,9142776,Gotham,40b7ff90-744e-4db0-8a3c-112d4de04536
1,220,Gov,110,9619242,Gotham,18cc83d5-8266-424d-9490-60864fb217dc
1,221,Gov,111,4419158,Gotham,33bd1ab0-e3bd-4621-b441-c5fe87464c62
1,222,Gov,117,4949201,Gotham,b5383ce9-9e38-4a0f-9d10-2132d94ffa4c
1,223,Gov,93,6721080,New Republic,8bdf30b9-26a6-4d7f-baa5-83196298bfe9
1,224,Gov,107,5512484,Tatooine,d2c200f8-f072-4223-8c63-e9c936ba4fd1
1,225,Gov,119,8058773,Tatooine,161f7d85-5ec5-4f4b-afbd-dcfed4210b48
1,226,Gov,115,5503146,Gotham,1fce2aad-9ccd-4e7a-b3cb-c2bf6732f2df
1,227,tech,119,2554920,Umbrella Corp,af707796-25be-4f8e-8e2b-b730303132e3
1,228,Gov,90,8636237,Gotham,a33b9a9a-9da7-4410-b3e6-fe4935f3d837
1,229,Gov,105,7842351,Gotham,e935c999-a0d4-4e4d-8f9c-6ca7ce8c0ddc
1,230,Gov,103,2497370,Gotham,3e1f9c89-d8ec-424b-9b63-856414a94e55
1,231,tech,99,1219435,Umbrella Corp,1e1a7705-82b5-45a1-974f-56aa04e442b4
1,232,Gov,108,3547074,Gotham,e7534895-069d-4c97-8acd-1b29f0280857
1,233,Gov,105,4598191,Gotham,ddde54fa-18c2-4bce-a446-6592b6aed6ce
1,234,Gov,103,9696038,Naboo,319e1148-fcbd-4fe9-af25-ac4b823c8abc
1,235,Gov,111,6167805,Naboo,7984d7c8-51cf-48aa-a781-f405562b5698
1,236,Gov,102,9352623,New Republic,1219d3d4-1c92-4e4c-b865-e2b95d4587c2
1,237,Gov,98,3989259,New Republic,2455555d-8aba-44e2-9ba8-3bfb7cfe103f
1,238,Gov,117,6312821,New Republic,caa8cd7a-9bd0-44ca-893e-2b718769e7ce
1,239,Gov,97,9244588,First Order,1c16e296-da30-4bdf-83d5-8e92526295c4
1,240,Gov,119,6341315,First Order,f08453bd-43fd-4ba4-a674-9fe29498d655
